Run	group	Protein.Group	Genes	PG.MaxLFQ	n_peptides
msrA3	msrA	P00946	manA	28.299183837969906	28
msrB1	msrB	P00946	manA	28.112435688668434	29
msrB2	msrB	P00946	manA	28.11058175614059	26
msrB3	msrB	P00946	manA	28.1801304253821	26
msrC1	msrC	P00946	manA	28.181377344893896	28
msrC3	msrC	P00946	manA	28.07723216806022	28
WT1	WT	P00954	trpS	27.152532118262236	20
WT2	WT	P00954	trpS	27.156051897803344	21
WT3	WT	P00954	trpS	27.14351400611309	21
bisC1	bisC	P00954	trpS	27.198813402044387	19
bisC2	bisC	P00954	trpS	27.082077555723828	19
bisC3	bisC	P00954	trpS	27.13428671006846	22
msrA1	msrA	P00954	trpS	27.037951732877712	20
msrA2	msrA	P00954	trpS	27.19476136235636	20
msrA3	msrA	P00954	trpS	27.096993526549095	20
msrB1	msrB	P00954	trpS	27.131236831425937	19
msrB2	msrB	P00954	trpS	27.181420872016886	19
msrB3	msrB	P00954	trpS	27.3290698203359	20
msrC1	msrC	P00954	trpS	27.058246118490977	20
msrC3	msrC	P00954	trpS	27.11728386153463	21
WT1	WT	P00956	ileS	27.878086845506363	71
WT2	WT	P00956	ileS	27.825694643105276	75
WT3	WT	P00956	ileS	27.839812355141472	72
bisC1	bisC	P00956	ileS	27.961942789434367	70
bisC2	bisC	P00956	ileS	27.843487513521588	71
bisC3	bisC	P00956	ileS	27.78368829202282	77
msrA1	msrA	P00956	ileS	27.654232950726662	72
msrA2	msrA	P00956	ileS	27.83954145341111	71
msrA3	msrA	P00956	ileS	27.787491909105412	75
msrB1	msrB	P00956	ileS	28.00146609483972	74
msrB2	msrB	P00956	ileS	27.973971707879613	71
msrB3	msrB	P00956	ileS	28.08006003851315	70
msrC1	msrC	P00956	ileS	27.88955446540976	74
msrC3	msrC	P00956	ileS	27.886978931815342	75
WT1	WT	P00957	alaS	30.546699736634956	89
WT2	WT	P00957	alaS	30.51563752471055	87
WT3	WT	P00957	alaS	30.520746591577502	85
bisC1	bisC	P00957	alaS	30.556400103987094	84
bisC2	bisC	P00957	alaS	30.5139222436547	86
bisC3	bisC	P00957	alaS	30.512874739101573	88
msrA1	msrA	P00957	alaS	30.454176274811488	85
msrA2	msrA	P00957	alaS	30.527326302236737	83
msrA3	msrA	P00957	alaS	30.486389338609634	87
msrB1	msrB	P00957	alaS	30.636270144089913	90
msrB2	msrB	P00957	alaS	30.691527677484743	83
msrB3	msrB	P00957	alaS	30.688621587115904	82
msrC1	msrC	P00957	alaS	30.581451735560083	89
msrC3	msrC	P00957	alaS	30.59334119553126	89
WT1	WT	P00959	metG	27.299997363294487	57
WT2	WT	P00959	metG	27.28827539975997	54
WT3	WT	P00959	metG	27.262668953745454	56
bisC1	bisC	P00959	metG	27.348515698865416	56
bisC2	bisC	P00959	metG	27.202267037099435	56
bisC3	bisC	P00959	metG	27.305661282166646	54
msrA1	msrA	P00959	metG	27.1448399423027	55
msrA2	msrA	P00959	metG	27.256727422057363	58
msrA3	msrA	P00959	metG	27.22718022878788	60
msrB1	msrB	P00959	metG	27.3514767165429	58
msrB2	msrB	P00959	metG	27.370948356227196	58
msrB3	msrB	P00959	metG	27.45968713095898	58
msrC1	msrC	P00959	metG	27.347647724041693	58
msrC3	msrC	P00959	metG	27.32824842006696	59
WT1	WT	P00960	glyQ	27.931711118585195	22
WT2	WT	P00960	glyQ	27.892388190802677	21
WT3	WT	P00960	glyQ	27.82068480102583	21
bisC1	bisC	P00960	glyQ	28.036468944344808	22
bisC2	bisC	P00960	glyQ	27.720366809937794	21
bisC3	bisC	P00960	glyQ	28.033015773173663	21
msrA1	msrA	P00960	glyQ	27.700234700254658	21
msrA2	msrA	P00960	glyQ	27.760014014285847	21
msrA3	msrA	P00960	glyQ	27.837005446500093	21
msrB1	msrB	P00960	glyQ	28.099975377641442	22
msrB2	msrB	P00960	glyQ	27.935435125974372	19
msrB3	msrB	P00960	glyQ	28.352915897955885	22
msrC1	msrC	P00960	glyQ	27.94934985222916	21
msrC3	msrC	P00960	glyQ	27.976049510080763	21
WT1	WT	P00961	glyS	28.119374948160907	72
WT2	WT	P00961	glyS	28.16672318531405	70
WT3	WT	P00961	glyS	28.113518832085457	71
bisC1	bisC	P00961	glyS	28.232026784603825	68
bisC2	bisC	P00961	glyS	28.084295695933463	69
bisC3	bisC	P00961	glyS	28.19788917544366	72
msrA1	msrA	P00961	glyS	27.988070423580123	68
msrA2	msrA	P00961	glyS	28.033190073588976	69
msrA3	msrA	P00961	glyS	28.051072660677626	72
msrB1	msrB	P00961	glyS	28.30638243591986	71
msrB2	msrB	P00961	glyS	28.260901018287168	66
msrB3	msrB	P00961	glyS	28.344958336701815	72
msrC1	msrC	P00961	glyS	28.207815235495566	72
msrC3	msrC	P00961	glyS	28.200563253376096	75
WT1	WT	P00962	glnS	27.456185815744334	40
WT2	WT	P00962	glnS	27.398562221757977	41
WT3	WT	P00962	glnS	27.30081196589928	40
bisC1	bisC	P00962	glnS	27.455613684579866	40
bisC2	bisC	P00962	glnS	27.39605831790765	39
bisC3	bisC	P00962	glnS	27.43272411582374	42
msrA1	msrA	P00962	glnS	27.4343397292108	41
msrA2	msrA	P00962	glnS	27.426228277920597	41
msrA3	msrA	P00962	glnS	27.37103360011633	43
msrB1	msrB	P00962	glnS	27.58809571551817	40
msrB2	msrB	P00962	glnS	27.547750624212618	40
msrB3	msrB	P00962	glnS	27.537828850056655	41
msrC1	msrC	P00962	glnS	27.573983075195205	43
msrC3	msrC	P00962	glnS	27.4367269167583	43
WT1	WT	P00963	asnA	25.665986857656442	20
WT2	WT	P00963	asnA	25.4290975257265	20
WT3	WT	P00963	asnA	25.49633802957031	22
bisC1	bisC	P00963	asnA	25.242926361695783	20
bisC2	bisC	P00963	asnA	25.448119709110767	19
bisC3	bisC	P00963	asnA	25.393447675768396	22
msrA1	msrA	P00963	asnA	25.199658866949342	21
msrA2	msrA	P00963	asnA	25.91613003156601	22
msrA3	msrA	P00963	asnA	25.461812019982087	21
msrB1	msrB	P00963	asnA	25.96215625860893	22
msrB2	msrB	P00963	asnA	26.101439709146202	22
msrB3	msrB	P00963	asnA	25.999295989256623	22
msrC1	msrC	P00963	asnA	25.49492868730328	21
msrC3	msrC	P00963	asnA	25.53657971144267	22
WT1	WT	P00968	carB	27.675142023825508	81
WT2	WT	P00968	carB	27.57374783491046	80
WT3	WT	P00968	carB	27.608418964075682	79
bisC1	bisC	P00968	carB	27.64640115814822	81
bisC2	bisC	P00968	carB	27.70779386504806	78
bisC3	bisC	P00968	carB	27.489339992620728	81
msrA1	msrA	P00968	carB	27.011279131923967	77
msrA2	msrA	P00968	carB	27.355823559110515	76
msrA3	msrA	P00968	carB	27.449291617630024	81
msrB1	msrB	P00968	carB	27.616758926870272	81
msrB2	msrB	P00968	carB	27.645625232719087	79
msrB3	msrB	P00968	carB	27.80559825410624	84
msrC1	msrC	P00968	carB	26.89551861167514	76
msrC3	msrC	P00968	carB	26.84504750611215	79
WT1	WT	P02358	rpsF	31.276383718490788	22
WT2	WT	P02358	rpsF	31.381516943666664	23
WT3	WT	P02358	rpsF	31.17632033139794	24
bisC1	bisC	P02358	rpsF	31.443964497929912	22
bisC2	bisC	P02358	rpsF	30.959639145347413	22
bisC3	bisC	P02358	rpsF	31.2329575024593	22
msrA1	msrA	P02358	rpsF	30.95678663866006	21
msrA2	msrA	P02358	rpsF	31.086645024208202	20
msrA3	msrA	P02358	rpsF	31.06678968282363	23
msrB1	msrB	P02358	rpsF	31.38096777193872	22
msrB2	msrB	P02358	rpsF	31.412066106857814	22
msrB3	msrB	P02358	rpsF	31.520469896301144	22
msrC1	msrC	P02358	rpsF	31.129463204199922	23
msrC3	msrC	P02358	rpsF	31.088590768273463	23
WT1	WT	P02359	rpsG	31.715826707799053	23
WT2	WT	P02359	rpsG	31.686541134554144	23
WT3	WT	P02359	rpsG	31.570468388135254	23
bisC1	bisC	P02359	rpsG	31.72320388105864	20
bisC2	bisC	P02359	rpsG	31.392746496628874	21
bisC3	bisC	P02359	rpsG	31.99050297065735	23
msrA1	msrA	P02359	rpsG	31.48251022463925	22
msrA2	msrA	P02359	rpsG	31.51230259186329	23
msrA3	msrA	P02359	rpsG	31.63661842569798	24
msrB1	msrB	P02359	rpsG	31.97075549102552	24
msrB2	msrB	P02359	rpsG	31.83363462151072	23
msrB3	msrB	P02359	rpsG	32.04503137756855	23
msrC1	msrC	P02359	rpsG	31.617999733424025	24
msrC3	msrC	P02359	rpsG	31.770727500877967	24
WT1	WT	P02413	rplO	31.56063335660149	19
WT2	WT	P02413	rplO	31.53197844587301	20
WT3	WT	P02413	rplO	31.553771299970606	18
bisC1	bisC	P02413	rplO	31.470257450707468	18
bisC2	bisC	P02413	rplO	31.329428881965338	20
bisC3	bisC	P02413	rplO	31.52860767739299	20
msrA1	msrA	P02413	rplO	31.446330650701018	19
msrA2	msrA	P02413	rplO	31.460661864336206	20
msrA3	msrA	P02413	rplO	31.52106566036363	19
msrB1	msrB	P02413	rplO	31.653412352037684	20
msrB2	msrB	P02413	rplO	31.73141402383001	20
msrB3	msrB	P02413	rplO	31.8947748450494	19
msrC1	msrC	P02413	rplO	31.464279379268472	19
msrC3	msrC	P02413	rplO	31.46915115875911	19
WT1	WT	P02916	malF	27.018430445371337	14
WT2	WT	P02916	malF	26.861314411117295	13
WT3	WT	P02916	malF	26.8927754190427	14
bisC1	bisC	P02916	malF	27.574109691610083	13
bisC2	bisC	P02916	malF	27.53078137099863	14
bisC3	bisC	P02916	malF	27.45769486222717	14
msrA1	msrA	P02916	malF	26.68076717023106	14
msrA2	msrA	P02916	malF	26.633251798429164	13
msrA3	msrA	P02916	malF	26.876140321269293	14
msrB1	msrB	P02916	malF	27.479769041274427	14
msrB2	msrB	P02916	malF	27.606895052613773	14
msrB3	msrB	P02916	malF	27.59352311393912	13
msrC1	msrC	P02916	malF	27.717184401798605	14
msrC3	msrC	P02916	malF	27.872563950039588	14
WT1	WT	P02918	mrcA	25.496687041939737	40
WT2	WT	P02918	mrcA	25.45473341596737	38
WT3	WT	P02918	mrcA	25.41893721897489	40
bisC1	bisC	P02918	mrcA	25.44981463678113	38
bisC2	bisC	P02918	mrcA	25.50818490864835	38
bisC3	bisC	P02918	mrcA	25.427969175452965	38
msrA1	msrA	P02918	mrcA	25.250468011636507	38
msrA2	msrA	P02918	mrcA	25.411755090798025	38
msrA3	msrA	P02918	mrcA	25.351886575407857	39
msrB1	msrB	P02918	mrcA	25.572463851694625	39
msrB2	msrB	P02918	mrcA	25.58764831726531	38
msrB3	msrB	P02918	mrcA	25.60006772463982	40
msrC1	msrC	P02918	mrcA	25.550842703568975	39
msrC3	msrC	P02918	mrcA	25.62918683715521	40
WT1	WT	P02919	mrcB	27.468898808373467	34
WT2	WT	P02919	mrcB	27.496702887511255	36
WT3	WT	P02919	mrcB	27.4894446140735	33
bisC1	bisC	P02919	mrcB	27.48034400260719	28
bisC2	bisC	P02919	mrcB	27.557144050069567	34
bisC3	bisC	P02919	mrcB	27.54533652670846	35
msrA1	msrA	P02919	mrcB	27.50259729501984	37
msrA2	msrA	P02919	mrcB	27.62950081424598	34
msrA3	msrA	P02919	mrcB	27.538800746879584	35
msrB1	msrB	P02919	mrcB	27.531158925693127	35
msrB2	msrB	P02919	mrcB	27.51202282499267	33
msrB3	msrB	P02919	mrcB	27.429966507646316	34
msrC1	msrC	P02919	mrcB	27.5462746447617	34
msrC3	msrC	P02919	mrcB	27.58194357116339	36
WT1	WT	P02921	melB	19.558169605870248	4
WT2	WT	P02921	melB	19.443523707928826	3
WT3	WT	P02921	melB	19.512018724557553	3
bisC1	bisC	P02921	melB	19.456325083995274	2
bisC2	bisC	P02921	melB	19.322531971555595	3
bisC3	bisC	P02921	melB	18.96426418111767	4
msrA1	msrA	P02921	melB	19.024982372796043	4
msrA2	msrA	P02921	melB	19.499064977158284	4
msrA3	msrA	P02921	melB	19.630584088627455	4
msrB1	msrB	P02921	melB	19.477152621468527	4
msrB2	msrB	P02921	melB	19.820412231172636	4
msrB3	msrB	P02921	melB	19.53724553974746	4
msrC1	msrC	P02921	melB	18.76250025179079	3
msrC3	msrC	P02921	melB	19.099287928469966	4
WT1	WT	P02924	araF	25.0208865415219	26
WT2	WT	P02924	araF	25.36761404467297	28
WT3	WT	P02924	araF	25.367795717634323	27
bisC1	bisC	P02924	araF	26.041163150657294	28
bisC2	bisC	P02924	araF	25.8125779545322	28
bisC3	bisC	P02924	araF	25.835839546881868	31
msrA1	msrA	P02924	araF	25.244111770754614	28
msrA2	msrA	P02924	araF	24.994964340948837	26
msrA3	msrA	P02924	araF	25.42132213950644	30
msrB1	msrB	P02924	araF	26.253703243350678	32
msrB2	msrB	P02924	araF	25.986535356350693	29
msrB3	msrB	P02924	araF	26.387431928644578	31
msrC1	msrC	P02924	araF	28.148447256035006	35
msrC3	msrC	P02924	araF	28.14840210191871	35
WT1	WT	P02925	rbsB	29.7887126581268	31
WT2	WT	P02925	rbsB	29.663192699784368	30
WT3	WT	P02925	rbsB	29.7087097665243	29
bisC1	bisC	P02925	rbsB	29.585780333014323	28
bisC2	bisC	P02925	rbsB	29.447389872687104	30
bisC3	bisC	P02925	rbsB	29.649753499027494	31
msrA1	msrA	P02925	rbsB	29.481922087845653	28
msrA2	msrA	P02925	rbsB	29.569308404221864	30
msrA3	msrA	P02925	rbsB	29.630286347025255	31
msrB1	msrB	P02925	rbsB	29.68766166067573	30
msrB2	msrB	P02925	rbsB	29.77819977968431	29
msrB3	msrB	P02925	rbsB	29.788321059322385	30
msrC1	msrC	P02925	rbsB	29.607719284301304	30
msrC3	msrC	P02925	rbsB	29.879491452504332	30
WT1	WT	P02929	tonB	23.00256061172786	8
WT2	WT	P02929	tonB	24.042454436027352	9
WT3	WT	P02929	tonB	23.959239912639227	9
bisC1	bisC	P02929	tonB	24.556916218606844	9
bisC2	bisC	P02929	tonB	24.2611246222023	9
bisC3	bisC	P02929	tonB	24.213139233551754	9
msrA1	msrA	P02929	tonB	23.595277061768865	9
msrA2	msrA	P02929	tonB	22.597747285885116	8
msrA3	msrA	P02929	tonB	23.89708404908887	9
msrB1	msrB	P02929	tonB	23.550727413127387	9
msrB2	msrB	P02929	tonB	23.40109356626727	9
msrB3	msrB	P02929	tonB	23.91126844936281	9
msrC1	msrC	P02929	tonB	23.33197246959185	9
msrC3	msrC	P02929	tonB	23.62340240849576	9
WT1	WT	P02930	tolC	28.17139672775442	31
WT2	WT	P02930	tolC	28.03675231211017	34
WT3	WT	P02930	tolC	28.06338800394397	33
bisC1	bisC	P02930	tolC	28.14552499860949	33
bisC2	bisC	P02930	tolC	28.042013166630333	32
bisC3	bisC	P02930	tolC	28.07189978941119	32
msrA1	msrA	P02930	tolC	27.86993039949093	32
msrA2	msrA	P02930	tolC	28.064114485018717	32
msrA3	msrA	P02930	tolC	28.031024026800786	33
msrB1	msrB	P02930	tolC	28.12881766495181	34
msrB2	msrB	P02930	tolC	28.140445989725386	31
msrB3	msrB	P02930	tolC	28.24272070449937	31
msrC1	msrC	P02930	tolC	28.056861266841008	33
msrC3	msrC	P02930	tolC	27.961615726589596	33
WT1	WT	P02931	ompF	27.317594233263925	16
WT2	WT	P02931	ompF	27.19304567740216	14
WT3	WT	P02931	ompF	27.53601012930007	14
bisC1	bisC	P02931	ompF	28.630232124776434	15
bisC2	bisC	P02931	ompF	29.093170263468387	16
bisC3	bisC	P02931	ompF	29.549626994265516	18
msrA1	msrA	P02931	ompF	26.210904949587626	13
msrA2	msrA	P02931	ompF	26.728769500435934	14
msrA3	msrA	P02931	ompF	27.065870514630078	14
msrB1	msrB	P02931	ompF	29.11463070864408	17
msrB2	msrB	P02931	ompF	29.400685206965953	17
msrB3	msrB	P02931	ompF	29.546883511816812	18
msrC1	msrC	P02931	ompF	27.982821195634333	14
msrC3	msrC	P02931	ompF	28.5450599110822	16
WT1	WT	P02942	tsr	21.540859733547666	18
WT2	WT	P02942	tsr	21.775167576394633	16
WT3	WT	P02942	tsr	21.440527169147682	17
bisC1	bisC	P02942	tsr	27.11091448048049	34
bisC2	bisC	P02942	tsr	27.167424883946712	31
bisC3	bisC	P02942	tsr	27.117486480006068	35
msrA1	msrA	P02942	tsr	21.944683825945226	21
msrA2	msrA	P02942	tsr	21.473171375312784	19
msrA3	msrA	P02942	tsr	21.649502228368686	21
msrB1	msrB	P02942	tsr	28.274944126061747	35
msrB2	msrB	P02942	tsr	28.3829409901756	34
msrB3	msrB	P02942	tsr	28.291046306443302	35
msrC1	msrC	P02942	tsr	27.6339208096884	35
msrC3	msrC	P02942	tsr	28.00061470700031	35
WT1	WT	P02943	lamB	28.13623000878571	24
WT2	WT	P02943	lamB	28.2524234771187	24
WT3	WT	P02943	lamB	28.32007527161306	23
bisC1	bisC	P02943	lamB	28.779707434094206	24
bisC2	bisC	P02943	lamB	28.52895934061928	24
bisC3	bisC	P02943	lamB	28.888386525844027	26
msrA1	msrA	P02943	lamB	27.30158103798899	21
msrA2	msrA	P02943	lamB	27.603320949289024	21
msrA3	msrA	P02943	lamB	28.01349102055663	24
msrB1	msrB	P02943	lamB	28.582785278151725	25
msrB2	msrB	P02943	lamB	28.878268367213515	24
msrB3	msrB	P02943	lamB	29.003453059536874	27
msrC1	msrC	P02943	lamB	28.593879247412506	25
msrC3	msrC	P02943	lamB	29.18583304043399	26
WT1	WT	P03004	dnaA	24.568149690869113	30
WT2	WT	P03004	dnaA	24.549911311377	34
WT3	WT	P03004	dnaA	24.571829009915177	33
bisC1	bisC	P03004	dnaA	24.709918569171553	31
bisC2	bisC	P03004	dnaA	24.64340979134407	32
bisC3	bisC	P03004	dnaA	24.642923494725675	34
msrA1	msrA	P03004	dnaA	24.465076849889453	32
msrA2	msrA	P03004	dnaA	24.50443750643177	33
msrA3	msrA	P03004	dnaA	24.498491830102793	33
msrB1	msrB	P03004	dnaA	24.738922666984376	33
msrB2	msrB	P03004	dnaA	24.74897090363802	31
msrB3	msrB	P03004	dnaA	24.809338532384217	32
msrC1	msrC	P03004	dnaA	24.664391726830015	33
msrC3	msrC	P03004	dnaA	24.616342320117578	34
WT1	WT	P03007	dnaQ	22.421547510093287	7
WT2	WT	P03007	dnaQ	22.383193403254896	7
WT3	WT	P03007	dnaQ	22.283187853288627	7
bisC1	bisC	P03007	dnaQ	22.281461596710184	6
bisC2	bisC	P03007	dnaQ	22.28764517431868	8
bisC3	bisC	P03007	dnaQ	22.276084779927306	8
msrA1	msrA	P03007	dnaQ	22.39158554107445	8
msrA2	msrA	P03007	dnaQ	22.60615170013267	7
msrA3	msrA	P03007	dnaQ	22.29603986935511	8
msrB1	msrB	P03007	dnaQ	22.320498417283	8
msrB2	msrB	P03007	dnaQ	22.4044637471269	7
msrB3	msrB	P03007	dnaQ	22.272382896312834	7
msrC1	msrC	P03007	dnaQ	22.462194702168404	8
msrC3	msrC	P03007	dnaQ	22.339714788459464	9
WT1	WT	P03018	uvrD	25.108750479110434	31
WT2	WT	P03018	uvrD	25.05434795419427	30
WT3	WT	P03018	uvrD	25.021012651984005	30
bisC1	bisC	P03018	uvrD	25.089298205213055	30
bisC2	bisC	P03018	uvrD	25.079917670099118	30
bisC3	bisC	P03018	uvrD	25.06348181708636	31
msrA1	msrA	P03018	uvrD	24.98910877969276	31
msrA2	msrA	P03018	uvrD	25.08717404335914	32
msrA3	msrA	P03018	uvrD	24.98674834203083	30
msrB1	msrB	P03018	uvrD	25.18563873914043	29
msrB2	msrB	P03018	uvrD	25.212648367816254	31
msrB3	msrB	P03018	uvrD	25.13815319044487	32
msrC1	msrC	P03018	uvrD	25.16737051871262	30
msrC3	msrC	P03018	uvrD	25.154578023019777	32
WT1	WT	P03023	lacI	22.861484898096982	14
WT2	WT	P03023	lacI	22.882692019861803	14
WT3	WT	P03023	lacI	22.766671649901742	14
bisC1	bisC	P03023	lacI	22.746682425887002	14
bisC2	bisC	P03023	lacI	22.758872907046836	14
bisC3	bisC	P03023	lacI	22.83047439447263	14
msrA1	msrA	P03023	lacI	22.92147532584711	14
msrA2	msrA	P03023	lacI	22.882194588831915	14
msrA3	msrA	P03023	lacI	22.89626356589585	13
msrB1	msrB	P03023	lacI	22.67363947358528	14
msrB2	msrB	P03023	lacI	22.661245211554068	14
msrB3	msrB	P03023	lacI	22.57829690092382	14
msrC1	msrC	P03023	lacI	22.81087940259365	14
msrC3	msrC	P03023	lacI	22.830927909325958	14
WT1	WT	P03024	galR	23.1265228378853	15
WT2	WT	P03024	galR	23.12403830407983	16
WT3	WT	P03024	galR	22.983296950100755	14
bisC1	bisC	P03024	galR	23.021854970166526	13
bisC2	bisC	P03024	galR	23.0159567236205	16
bisC3	bisC	P03024	galR	23.160141480594394	15
msrA1	msrA	P03024	galR	23.08794787218298	16
msrA2	msrA	P03024	galR	23.144944626898134	14
msrA3	msrA	P03024	galR	23.016836165871304	15
msrB1	msrB	P03024	galR	23.123692176571073	15
msrB2	msrB	P03024	galR	23.120141037197428	14
msrB3	msrB	P03024	galR	23.064924783173776	15
msrC1	msrC	P03024	galR	23.149886636711766	16
msrC3	msrC	P03024	galR	23.137834974414748	16
WT1	WT	P03030	lysR	22.351187278766773	8
WT2	WT	P03030	lysR	22.355735530139807	8
WT3	WT	P03030	lysR	22.329294877421376	8
bisC1	bisC	P03030	lysR	22.548398264705238	8
bisC2	bisC	P03030	lysR	22.20436606572298	8
bisC3	bisC	P03030	lysR	22.367237563605173	8
msrA1	msrA	P03030	lysR	22.1984985479952	7
msrA2	msrA	P03030	lysR	22.435584174159686	7
msrA3	msrA	P03030	lysR	22.306506208861347	8
msrB1	msrB	P03030	lysR	22.340926645586492	7
msrB2	msrB	P03030	lysR	22.402562443214098	8
msrB3	msrB	P03030	lysR	22.4977047055462	8
msrC1	msrC	P03030	lysR	22.328280748090624	8
msrC3	msrC	P03030	lysR	22.074719668048242	8
WT1	WT	P03813	ygeA	23.506455048479435	7
WT2	WT	P03813	ygeA	23.73888505335185	8
WT3	WT	P03813	ygeA	23.808714222020892	8
bisC1	bisC	P03813	ygeA	23.74785543616925	7
bisC2	bisC	P03813	ygeA	23.586098858392322	7
bisC3	bisC	P03813	ygeA	23.761076082648117	8
msrA1	msrA	P03813	ygeA	23.816107101239137	8
msrA2	msrA	P03813	ygeA	23.585976383394254	7
msrA3	msrA	P03813	ygeA	23.674582912682308	8
msrB1	msrB	P03813	ygeA	23.415392083926562	8
msrB2	msrB	P03813	ygeA	23.43534966654471	7
msrB3	msrB	P03813	ygeA	23.624611638155173	7
msrC1	msrC	P03813	ygeA	23.82355150256372	8
msrC3	msrC	P03813	ygeA	23.861876156271467	8
WT1	WT	P03817	mioC	23.606687255207262	2
WT2	WT	P03817	mioC	23.96822882387966	2
WT3	WT	P03817	mioC	24.256286013679915	2
bisC1	bisC	P03817	mioC	24.297084747687805	2
bisC2	bisC	P03817	mioC	23.031274639141213	2
bisC3	bisC	P03817	mioC	24.196079629084306	2
msrA1	msrA	P03817	mioC	24.127030192748254	2
msrA2	msrA	P03817	mioC	23.711338659171734	2
msrA3	msrA	P03817	mioC	24.359908640477116	2
msrB1	msrB	P03817	mioC	23.248536818859865	2
msrB2	msrB	P03817	mioC	23.75420766657427	2
msrB3	msrB	P03817	mioC	23.85062590160181	2
msrC1	msrC	P03817	mioC	23.893278567829157	2
msrC3	msrC	P03817	mioC	24.667617472428493	2
WT1	WT	P03819	kefC	22.893370139998726	21
WT2	WT	P03819	kefC	22.872204800701102	23
WT3	WT	P03819	kefC	22.931838057620393	21
bisC1	bisC	P03819	kefC	22.951761112325194	21
bisC2	bisC	P03819	kefC	23.09310657742389	23
bisC3	bisC	P03819	kefC	22.987438029720167	23
msrA1	msrA	P03819	kefC	22.77523450320107	23
msrA2	msrA	P03819	kefC	22.89793166252789	22
msrA3	msrA	P03819	kefC	22.91430291462038	23
msrB1	msrB	P03819	kefC	22.7871665536387	21
msrB2	msrB	P03819	kefC	22.72472242250498	22
msrB3	msrB	P03819	kefC	22.74101017960179	21
msrC1	msrC	P03819	kefC	22.96958852891434	22
msrC3	msrC	P03819	kefC	22.868305903646757	23
WT1	WT	P03835	insG	23.45636820303229	9
WT2	WT	P03835	insG	23.41126749053976	8
WT3	WT	P03835	insG	23.39385416168882	8
bisC1	bisC	P03835	insG	23.41263109000356	8
bisC2	bisC	P03835	insG	23.6772910215695	9
bisC3	bisC	P03835	insG	23.444795638931154	9
msrA1	msrA	P03835	insG	23.34207317553875	9
msrA2	msrA	P03835	insG	23.498337945956035	9
msrA3	msrA	P03835	insG	23.37828122748227	8
msrB1	msrB	P03835	insG	23.667079915536203	7
msrB2	msrB	P03835	insG	23.512204800215304	7
msrB3	msrB	P03835	insG	23.285601599123975	8
msrC1	msrC	P03835	insG	23.48640136931589	9
msrC3	msrC	P03835	insG	23.598064657397533	9
WT1	WT	P03841	malM	26.946459149256786	11
WT2	WT	P03841	malM	26.856222902136693	11
WT3	WT	P03841	malM	26.9193296356801	11
bisC1	bisC	P03841	malM	27.60009654342257	11
bisC2	bisC	P03841	malM	27.262829932636382	11
bisC3	bisC	P03841	malM	27.379481226589405	11
msrA1	msrA	P03841	malM	26.476392951537026	11
msrA2	msrA	P03841	malM	26.393909921838187	11
msrA3	msrA	P03841	malM	26.723995213105635	11
msrB1	msrB	P03841	malM	27.547972143858363	11
msrB2	msrB	P03841	malM	27.566529318106497	11
msrB3	msrB	P03841	malM	27.785911878080203	11
msrC1	msrC	P03841	malM	27.551790623949596	11
msrC3	msrC	P03841	malM	27.63582714737466	11
WT1	WT	P03960	kdpB	20.4066076537628	8
WT2	WT	P03960	kdpB	19.889197664338948	6
WT3	WT	P03960	kdpB	19.819140726892684	6
bisC1	bisC	P03960	kdpB	19.27843485319152	6
bisC2	bisC	P03960	kdpB	20.049789401782	6
bisC3	bisC	P03960	kdpB	19.63765193313422	8
msrA1	msrA	P03960	kdpB	19.60891060174214	8
msrA2	msrA	P03960	kdpB	19.481035551454447	5
msrA3	msrA	P03960	kdpB	19.592331450605077	6
msrB1	msrB	P03960	kdpB	19.53840778008835	7
msrB2	msrB	P03960	kdpB	19.853367051869633	6
msrB3	msrB	P03960	kdpB	19.20398642934373	6
msrC1	msrC	P03960	kdpB	19.721033667534964	8
msrC3	msrC	P03960	kdpB	19.948577193892795	8
WT1	WT	P04036	dapB	25.982186757297974	20
WT2	WT	P04036	dapB	25.997182841158338	21
WT3	WT	P04036	dapB	25.99839597234954	21
bisC1	bisC	P04036	dapB	26.00181482286313	21
bisC2	bisC	P04036	dapB	25.79071071529958	20
bisC3	bisC	P04036	dapB	25.846576739425267	21
msrA1	msrA	P04036	dapB	25.90408726241317	22
msrA2	msrA	P04036	dapB	26.02363000497973	20
msrA3	msrA	P04036	dapB	25.92096929126573	21
msrB1	msrB	P04036	dapB	25.770983214886552	19
msrB2	msrB	P04036	dapB	25.76450566013795	21
msrB3	msrB	P04036	dapB	25.911530784560203	20
msrC1	msrC	P04036	dapB	25.791340478633856	21
msrC3	msrC	P04036	dapB	25.651792303054968	22
WT1	WT	P04079	guaA	28.682031440609183	53
WT2	WT	P04079	guaA	28.598375825042858	52
WT3	WT	P04079	guaA	28.64477409244387	55
bisC1	bisC	P04079	guaA	28.710149969018744	48
bisC2	bisC	P04079	guaA	28.718848063279317	54
bisC3	bisC	P04079	guaA	28.54342942992298	53
msrA1	msrA	P04079	guaA	28.490087489662734	50
msrA2	msrA	P04079	guaA	28.678177477099624	51
msrA3	msrA	P04079	guaA	28.68560345398989	52
msrB1	msrB	P04079	guaA	28.791144999142634	52
msrB2	msrB	P04079	guaA	28.842622828124355	52
msrB3	msrB	P04079	guaA	28.749881495295075	54
