Run	group	rep	Protein.Group	PG.MaxLFQ	n_detect	n_replicates	comparison
WT_3	WT	3	P23898	19.503574043357947	3	3	WT_vs_msrC
WT_3	WT	3	P23908	23.98425789922383	3	3	WT_vs_bisC
WT_3	WT	3	P23908	23.98425789922383	3	3	WT_vs_msrA
WT_3	WT	3	P23908	23.98425789922383	3	3	WT_vs_msrB
WT_3	WT	3	P23908	23.98425789922383	3	3	WT_vs_msrC
WT_3	WT	3	P23909	24.891740601911827	3	3	WT_vs_bisC
WT_3	WT	3	P23909	24.891740601911827	3	3	WT_vs_msrA
WT_3	WT	3	P23909	24.891740601911827	3	3	WT_vs_msrB
WT_3	WT	3	P23909	24.891740601911827	3	3	WT_vs_msrC
WT_3	WT	3	P23917	25.83831209872259	3	3	WT_vs_bisC
WT_3	WT	3	P23917	25.83831209872259	3	3	WT_vs_msrA
WT_3	WT	3	P23917	25.83831209872259	3	3	WT_vs_msrB
WT_3	WT	3	P23917	25.83831209872259	3	3	WT_vs_msrC
WT_3	WT	3	P23930	23.706001117176783	3	3	WT_vs_bisC
WT_3	WT	3	P23930	23.706001117176783	3	3	WT_vs_msrA
WT_3	WT	3	P23930	23.706001117176783	3	3	WT_vs_msrB
WT_3	WT	3	P23930	23.706001117176783	3	3	WT_vs_msrC
WT_3	WT	3	P24171	26.57163993780799	3	3	WT_vs_bisC
WT_3	WT	3	P24171	26.57163993780799	3	3	WT_vs_msrA
WT_3	WT	3	P24171	26.57163993780799	3	3	WT_vs_msrB
WT_3	WT	3	P24171	26.57163993780799	3	3	WT_vs_msrC
WT_3	WT	3	P24173	22.625976773249224	3	3	WT_vs_bisC
WT_3	WT	3	P24173	22.625976773249224	3	3	WT_vs_msrA
WT_3	WT	3	P24173	22.625976773249224	3	3	WT_vs_msrB
WT_3	WT	3	P24173	22.625976773249224	3	3	WT_vs_msrC
WT_3	WT	3	P24175	20.26540315500496	3	3	WT_vs_bisC
WT_3	WT	3	P24175	20.26540315500496	3	3	WT_vs_msrA
WT_3	WT	3	P24175	20.26540315500496	3	3	WT_vs_msrB
WT_3	WT	3	P24175	20.26540315500496	3	3	WT_vs_msrC
WT_3	WT	3	P24177	22.203574135294684	3	3	WT_vs_bisC
WT_3	WT	3	P24177	22.203574135294684	3	3	WT_vs_msrA
WT_3	WT	3	P24177	22.203574135294684	3	3	WT_vs_msrB
WT_3	WT	3	P24177	22.203574135294684	3	3	WT_vs_msrC
WT_3	WT	3	P24178	24.962188832392584	3	3	WT_vs_bisC
WT_3	WT	3	P24178	24.962188832392584	3	3	WT_vs_msrA
WT_3	WT	3	P24178	24.962188832392584	3	3	WT_vs_msrB
WT_3	WT	3	P24178	24.962188832392584	3	3	WT_vs_msrC
WT_3	WT	3	P24182	27.47704747546431	3	3	WT_vs_bisC
WT_3	WT	3	P24182	27.47704747546431	3	3	WT_vs_msrA
WT_3	WT	3	P24182	27.47704747546431	3	3	WT_vs_msrB
WT_3	WT	3	P24182	27.47704747546431	3	3	WT_vs_msrC
WT_3	WT	3	P24183	25.42782535281528	3	3	WT_vs_bisC
WT_3	WT	3	P24183	25.42782535281528	3	3	WT_vs_msrA
WT_3	WT	3	P24183	25.42782535281528	3	3	WT_vs_msrB
WT_3	WT	3	P24183	25.42782535281528	3	3	WT_vs_msrC
WT_3	WT	3	P24186	27.083547335118983	3	3	WT_vs_bisC
WT_3	WT	3	P24186	27.083547335118983	3	3	WT_vs_msrA
WT_3	WT	3	P24186	27.083547335118983	3	3	WT_vs_msrB
WT_3	WT	3	P24186	27.083547335118983	3	3	WT_vs_msrC
WT_3	WT	3	P24188	23.27753699812083	3	3	WT_vs_bisC
WT_3	WT	3	P24188	23.27753699812083	3	3	WT_vs_msrA
WT_3	WT	3	P24188	23.27753699812083	3	3	WT_vs_msrB
WT_3	WT	3	P24188	23.27753699812083	3	3	WT_vs_msrC
WT_3	WT	3	P24192	24.100747344173232	3	3	WT_vs_bisC
WT_3	WT	3	P24192	24.100747344173232	3	3	WT_vs_msrA
WT_3	WT	3	P24192	24.100747344173232	3	3	WT_vs_msrB
WT_3	WT	3	P24192	24.100747344173232	3	3	WT_vs_msrC
WT_3	WT	3	P24193	25.553243041727807	3	3	WT_vs_bisC
WT_3	WT	3	P24193	25.553243041727807	3	3	WT_vs_msrA
WT_3	WT	3	P24193	25.553243041727807	3	3	WT_vs_msrB
WT_3	WT	3	P24193	25.553243041727807	3	3	WT_vs_msrC
WT_3	WT	3	P24197	16.74923029819041	3	3	WT_vs_bisC
WT_3	WT	3	P24197	16.74923029819041	3	3	WT_vs_msrA
WT_3	WT	3	P24197	16.74923029819041	3	3	WT_vs_msrB
WT_3	WT	3	P24197	16.74923029819041	3	3	WT_vs_msrC
WT_3	WT	3	P24200	21.96754316966798	3	3	WT_vs_bisC
WT_3	WT	3	P24200	21.96754316966798	3	3	WT_vs_msrA
WT_3	WT	3	P24200	21.96754316966798	3	3	WT_vs_msrB
WT_3	WT	3	P24200	21.96754316966798	3	3	WT_vs_msrC
WT_3	WT	3	P24202	23.79916796565923	3	3	WT_vs_bisC
WT_3	WT	3	P24202	23.79916796565923	3	3	WT_vs_msrA
WT_3	WT	3	P24202	23.79916796565923	3	3	WT_vs_msrB
WT_3	WT	3	P24202	23.79916796565923	3	3	WT_vs_msrC
WT_3	WT	3	P24203	25.862798514958833	3	3	WT_vs_bisC
WT_3	WT	3	P24203	25.862798514958833	3	3	WT_vs_msrA
WT_3	WT	3	P24203	25.862798514958833	3	3	WT_vs_msrB
WT_3	WT	3	P24203	25.862798514958833	3	3	WT_vs_msrC
WT_3	WT	3	P24205	24.46569144512987	3	3	WT_vs_bisC
WT_3	WT	3	P24205	24.46569144512987	3	3	WT_vs_msrA
WT_3	WT	3	P24205	24.46569144512987	3	3	WT_vs_msrB
WT_3	WT	3	P24205	24.46569144512987	3	3	WT_vs_msrC
WT_3	WT	3	P24207	23.0084995773619	3	3	WT_vs_bisC
WT_3	WT	3	P24207	23.0084995773619	3	3	WT_vs_msrA
WT_3	WT	3	P24207	23.0084995773619	3	3	WT_vs_msrB
WT_3	WT	3	P24207	23.0084995773619	3	3	WT_vs_msrC
WT_3	WT	3	P24215	28.79385083454267	3	3	WT_vs_bisC
WT_3	WT	3	P24215	28.79385083454267	3	3	WT_vs_msrA
WT_3	WT	3	P24215	28.79385083454267	3	3	WT_vs_msrB
WT_3	WT	3	P24215	28.79385083454267	3	3	WT_vs_msrC
WT_3	WT	3	P24216	17.836815564141038	3	3	WT_vs_bisC
WT_3	WT	3	P24216	17.836815564141038	3	3	WT_vs_msrA
WT_3	WT	3	P24216	17.836815564141038	3	3	WT_vs_msrB
WT_3	WT	3	P24216	17.836815564141038	3	3	WT_vs_msrC
WT_3	WT	3	P24224	22.33457104593437	3	3	WT_vs_bisC
WT_3	WT	3	P24224	22.33457104593437	3	3	WT_vs_msrA
WT_3	WT	3	P24224	22.33457104593437	3	3	WT_vs_msrB
WT_3	WT	3	P24224	22.33457104593437	3	3	WT_vs_msrC
WT_3	WT	3	P24228	22.659039268467595	3	3	WT_vs_bisC
WT_3	WT	3	P24228	22.659039268467595	3	3	WT_vs_msrA
WT_3	WT	3	P24228	22.659039268467595	3	3	WT_vs_msrB
WT_3	WT	3	P24228	22.659039268467595	3	3	WT_vs_msrC
WT_3	WT	3	P24230	22.286817039125836	3	3	WT_vs_bisC
WT_3	WT	3	P24230	22.286817039125836	3	3	WT_vs_msrA
WT_3	WT	3	P24230	22.286817039125836	3	3	WT_vs_msrB
WT_3	WT	3	P24230	22.286817039125836	3	3	WT_vs_msrC
WT_3	WT	3	P24232	23.786370742891872	3	3	WT_vs_bisC
WT_3	WT	3	P24232	23.786370742891872	3	3	WT_vs_msrA
WT_3	WT	3	P24232	23.786370742891872	3	3	WT_vs_msrB
WT_3	WT	3	P24232	23.786370742891872	3	3	WT_vs_msrC
WT_3	WT	3	P24240	19.86188978309099	3	3	WT_vs_bisC
WT_3	WT	3	P24240	19.86188978309099	3	3	WT_vs_msrA
WT_3	WT	3	P24240	19.86188978309099	3	3	WT_vs_msrB
WT_3	WT	3	P24240	19.86188978309099	3	3	WT_vs_msrC
WT_3	WT	3	P24242	22.353565228588824	3	3	WT_vs_bisC
WT_3	WT	3	P24242	22.353565228588824	3	3	WT_vs_msrA
WT_3	WT	3	P24242	22.353565228588824	3	3	WT_vs_msrB
WT_3	WT	3	P24242	22.353565228588824	3	3	WT_vs_msrC
WT_3	WT	3	P24251	27.681042875410743	3	3	WT_vs_bisC
WT_3	WT	3	P24251	27.681042875410743	3	3	WT_vs_msrA
WT_3	WT	3	P24251	27.681042875410743	3	3	WT_vs_msrB
WT_3	WT	3	P24251	27.681042875410743	3	3	WT_vs_msrC
WT_3	WT	3	P24252	24.19096580830405	3	3	WT_vs_bisC
WT_3	WT	3	P24252	24.19096580830405	3	3	WT_vs_msrA
WT_3	WT	3	P24252	24.19096580830405	3	3	WT_vs_msrB
WT_3	WT	3	P24252	24.19096580830405	3	3	WT_vs_msrC
WT_3	WT	3	P24255	25.200097732095944	3	3	WT_vs_bisC
WT_3	WT	3	P24255	25.200097732095944	3	3	WT_vs_msrA
WT_3	WT	3	P24255	25.200097732095944	3	3	WT_vs_msrB
WT_3	WT	3	P24255	25.200097732095944	3	3	WT_vs_msrC
WT_3	WT	3	P24554	22.524728334381464	3	3	WT_vs_bisC
WT_3	WT	3	P24554	22.524728334381464	3	3	WT_vs_msrA
WT_3	WT	3	P24554	22.524728334381464	3	3	WT_vs_msrB
WT_3	WT	3	P24554	22.524728334381464	3	3	WT_vs_msrC
WT_3	WT	3	P24555	23.14214820105383	3	3	WT_vs_bisC
WT_3	WT	3	P24555	23.14214820105383	3	3	WT_vs_msrA
WT_3	WT	3	P24555	23.14214820105383	3	3	WT_vs_msrB
WT_3	WT	3	P24555	23.14214820105383	3	3	WT_vs_msrC
WT_3	WT	3	P25396	19.807232760065627	3	3	WT_vs_bisC
WT_3	WT	3	P25396	19.807232760065627	3	3	WT_vs_msrA
WT_3	WT	3	P25396	19.807232760065627	3	3	WT_vs_msrB
WT_3	WT	3	P25396	19.807232760065627	3	3	WT_vs_msrC
WT_3	WT	3	P25397	26.4025777957798	3	3	WT_vs_bisC
WT_3	WT	3	P25397	26.4025777957798	3	3	WT_vs_msrA
WT_3	WT	3	P25397	26.4025777957798	3	3	WT_vs_msrB
WT_3	WT	3	P25397	26.4025777957798	3	3	WT_vs_msrC
WT_3	WT	3	P25437	26.275210899341577	3	3	WT_vs_bisC
WT_3	WT	3	P25437	26.275210899341577	3	3	WT_vs_msrA
WT_3	WT	3	P25437	26.275210899341577	3	3	WT_vs_msrB
WT_3	WT	3	P25437	26.275210899341577	3	3	WT_vs_msrC
WT_3	WT	3	P25516	28.698941368328622	3	3	WT_vs_bisC
WT_3	WT	3	P25516	28.698941368328622	3	3	WT_vs_msrA
WT_3	WT	3	P25516	28.698941368328622	3	3	WT_vs_msrB
WT_3	WT	3	P25516	28.698941368328622	3	3	WT_vs_msrC
WT_3	WT	3	P25519	25.183246311652915	3	3	WT_vs_bisC
WT_3	WT	3	P25519	25.183246311652915	3	3	WT_vs_msrA
WT_3	WT	3	P25519	25.183246311652915	3	3	WT_vs_msrB
WT_3	WT	3	P25519	25.183246311652915	3	3	WT_vs_msrC
WT_3	WT	3	P25522	25.140273567036715	3	3	WT_vs_bisC
WT_3	WT	3	P25522	25.140273567036715	3	3	WT_vs_msrA
WT_3	WT	3	P25522	25.140273567036715	3	3	WT_vs_msrB
WT_3	WT	3	P25522	25.140273567036715	3	3	WT_vs_msrC
WT_3	WT	3	P25524	26.064974928749653	3	3	WT_vs_bisC
WT_3	WT	3	P25524	26.064974928749653	3	3	WT_vs_msrA
WT_3	WT	3	P25524	26.064974928749653	3	3	WT_vs_msrB
WT_3	WT	3	P25524	26.064974928749653	3	3	WT_vs_msrC
WT_3	WT	3	P25526	28.16393323629293	3	3	WT_vs_bisC
WT_3	WT	3	P25526	28.16393323629293	3	3	WT_vs_msrA
WT_3	WT	3	P25526	28.16393323629293	3	3	WT_vs_msrB
WT_3	WT	3	P25526	28.16393323629293	3	3	WT_vs_msrC
WT_3	WT	3	P25527	20.477205747557637	3	3	WT_vs_bisC
WT_3	WT	3	P25527	20.477205747557637	3	3	WT_vs_msrA
WT_3	WT	3	P25527	20.477205747557637	3	3	WT_vs_msrB
WT_3	WT	3	P25527	20.477205747557637	3	3	WT_vs_msrC
WT_3	WT	3	P25534	23.00259529020099	3	3	WT_vs_bisC
WT_3	WT	3	P25534	23.00259529020099	3	3	WT_vs_msrA
WT_3	WT	3	P25534	23.00259529020099	3	3	WT_vs_msrB
WT_3	WT	3	P25534	23.00259529020099	3	3	WT_vs_msrC
WT_3	WT	3	P25535	24.77967407466833	3	3	WT_vs_bisC
WT_3	WT	3	P25535	24.77967407466833	3	3	WT_vs_msrA
WT_3	WT	3	P25535	24.77967407466833	3	3	WT_vs_msrB
WT_3	WT	3	P25535	24.77967407466833	3	3	WT_vs_msrC
WT_3	WT	3	P25536	23.632844808021463	3	3	WT_vs_bisC
WT_3	WT	3	P25536	23.632844808021463	3	3	WT_vs_msrA
WT_3	WT	3	P25536	23.632844808021463	3	3	WT_vs_msrB
WT_3	WT	3	P25536	23.632844808021463	3	3	WT_vs_msrC
WT_3	WT	3	P25539	24.827822105768	3	3	WT_vs_bisC
WT_3	WT	3	P25539	24.827822105768	3	3	WT_vs_msrA
WT_3	WT	3	P25539	24.827822105768	3	3	WT_vs_msrB
WT_3	WT	3	P25539	24.827822105768	3	3	WT_vs_msrC
WT_3	WT	3	P25550	21.188499505101543	3	3	WT_vs_bisC
WT_3	WT	3	P25550	21.188499505101543	3	3	WT_vs_msrA
WT_3	WT	3	P25550	21.188499505101543	3	3	WT_vs_msrB
WT_3	WT	3	P25550	21.188499505101543	3	3	WT_vs_msrC
WT_3	WT	3	P25552	23.68125010236111	3	3	WT_vs_bisC
WT_3	WT	3	P25552	23.68125010236111	3	3	WT_vs_msrA
WT_3	WT	3	P25552	23.68125010236111	3	3	WT_vs_msrB
WT_3	WT	3	P25552	23.68125010236111	3	3	WT_vs_msrC
WT_3	WT	3	P25553	29.00282823239647	3	3	WT_vs_bisC
WT_3	WT	3	P25553	29.00282823239647	3	3	WT_vs_msrA
WT_3	WT	3	P25553	29.00282823239647	3	3	WT_vs_msrB
WT_3	WT	3	P25553	29.00282823239647	3	3	WT_vs_msrC
WT_3	WT	3	P25665	27.37824100301691	3	3	WT_vs_bisC
WT_3	WT	3	P25665	27.37824100301691	3	3	WT_vs_msrA
WT_3	WT	3	P25665	27.37824100301691	3	3	WT_vs_msrB
WT_3	WT	3	P25665	27.37824100301691	3	3	WT_vs_msrC
WT_3	WT	3	P25666	24.942722457924845	3	3	WT_vs_bisC
WT_3	WT	3	P25666	24.942722457924845	3	3	WT_vs_msrA
WT_3	WT	3	P25666	24.942722457924845	3	3	WT_vs_msrB
WT_3	WT	3	P25666	24.942722457924845	3	3	WT_vs_msrC
WT_3	WT	3	P25714	26.976758399689384	3	3	WT_vs_bisC
WT_3	WT	3	P25714	26.976758399689384	3	3	WT_vs_msrA
WT_3	WT	3	P25714	26.976758399689384	3	3	WT_vs_msrB
WT_3	WT	3	P25714	26.976758399689384	3	3	WT_vs_msrC
WT_3	WT	3	P25718	20.808931485191003	3	3	WT_vs_bisC
WT_3	WT	3	P25718	20.808931485191003	3	3	WT_vs_msrA
WT_3	WT	3	P25718	20.808931485191003	3	3	WT_vs_msrB
WT_3	WT	3	P25718	20.808931485191003	3	3	WT_vs_msrC
WT_3	WT	3	P25728	21.01132366914196	3	3	WT_vs_bisC
WT_3	WT	3	P25728	21.01132366914196	3	3	WT_vs_msrA
WT_3	WT	3	P25728	21.01132366914196	3	3	WT_vs_msrB
WT_3	WT	3	P25728	21.01132366914196	3	3	WT_vs_msrC
WT_3	WT	3	P25736	16.55269067144294	3	3	WT_vs_bisC
WT_3	WT	3	P25736	16.55269067144294	3	3	WT_vs_msrA
WT_3	WT	3	P25736	16.55269067144294	3	3	WT_vs_msrB
WT_3	WT	3	P25736	16.55269067144294	3	3	WT_vs_msrC
WT_3	WT	3	P25737	23.514336144068253	3	3	WT_vs_bisC
WT_3	WT	3	P25737	23.514336144068253	3	3	WT_vs_msrA
WT_3	WT	3	P25737	23.514336144068253	3	3	WT_vs_msrB
WT_3	WT	3	P25737	23.514336144068253	3	3	WT_vs_msrC
WT_3	WT	3	P25738	26.563642473293683	3	3	WT_vs_bisC
WT_3	WT	3	P25738	26.563642473293683	3	3	WT_vs_msrA
WT_3	WT	3	P25738	26.563642473293683	3	3	WT_vs_msrB
WT_3	WT	3	P25738	26.563642473293683	3	3	WT_vs_msrC
WT_3	WT	3	P25740	22.47100162155165	3	3	WT_vs_bisC
WT_3	WT	3	P25740	22.47100162155165	3	3	WT_vs_msrA
WT_3	WT	3	P25740	22.47100162155165	3	3	WT_vs_msrB
WT_3	WT	3	P25740	22.47100162155165	3	3	WT_vs_msrC
WT_3	WT	3	P25741	22.273763449491756	3	3	WT_vs_bisC
WT_3	WT	3	P25741	22.273763449491756	3	3	WT_vs_msrA
WT_3	WT	3	P25741	22.273763449491756	3	3	WT_vs_msrB
WT_3	WT	3	P25741	22.273763449491756	3	3	WT_vs_msrC
WT_3	WT	3	P25742	22.81398869285356	3	3	WT_vs_bisC
WT_3	WT	3	P25742	22.81398869285356	3	3	WT_vs_msrA
WT_3	WT	3	P25742	22.81398869285356	3	3	WT_vs_msrB
WT_3	WT	3	P25742	22.81398869285356	3	3	WT_vs_msrC
WT_3	WT	3	P25744	17.452054864885483	3	3	WT_vs_bisC
WT_3	WT	3	P25744	17.452054864885483	3	3	WT_vs_msrA
WT_3	WT	3	P25744	17.452054864885483	3	3	WT_vs_msrB
WT_3	WT	3	P25744	17.452054864885483	3	3	WT_vs_msrC
WT_3	WT	3	P25745	25.689762996500058	3	3	WT_vs_bisC
WT_3	WT	3	P25745	25.689762996500058	3	3	WT_vs_msrA
WT_3	WT	3	P25745	25.689762996500058	3	3	WT_vs_msrB
WT_3	WT	3	P25745	25.689762996500058	3	3	WT_vs_msrC
WT_3	WT	3	P25746	24.290911500243	3	3	WT_vs_bisC
WT_3	WT	3	P25746	24.290911500243	3	3	WT_vs_msrA
WT_3	WT	3	P25746	24.290911500243	3	3	WT_vs_msrB
WT_3	WT	3	P25746	24.290911500243	3	3	WT_vs_msrC
WT_3	WT	3	P25747	18.374459530217667	3	3	WT_vs_bisC
WT_3	WT	3	P25747	18.374459530217667	3	3	WT_vs_msrA
WT_3	WT	3	P25747	18.374459530217667	3	3	WT_vs_msrB
WT_3	WT	3	P25747	18.374459530217667	3	3	WT_vs_msrC
WT_3	WT	3	P25748	22.40171845131954	3	3	WT_vs_bisC
WT_3	WT	3	P25748	22.40171845131954	3	3	WT_vs_msrA
WT_3	WT	3	P25748	22.40171845131954	3	3	WT_vs_msrB
WT_3	WT	3	P25748	22.40171845131954	3	3	WT_vs_msrC
WT_3	WT	3	P25798	19.170370100311683	3	3	WT_vs_bisC
WT_3	WT	3	P25798	19.170370100311683	3	3	WT_vs_msrA
WT_3	WT	3	P25798	19.170370100311683	3	3	WT_vs_msrB
WT_3	WT	3	P25798	19.170370100311683	3	3	WT_vs_msrC
WT_3	WT	3	P25888	24.34371801515102	3	3	WT_vs_bisC
WT_3	WT	3	P25888	24.34371801515102	3	3	WT_vs_msrA
WT_3	WT	3	P25888	24.34371801515102	3	3	WT_vs_msrB
WT_3	WT	3	P25888	24.34371801515102	3	3	WT_vs_msrC
WT_3	WT	3	P25889	27.62025182485214	3	3	WT_vs_bisC
WT_3	WT	3	P25889	27.62025182485214	3	3	WT_vs_msrA
WT_3	WT	3	P25889	27.62025182485214	3	3	WT_vs_msrB
WT_3	WT	3	P25889	27.62025182485214	3	3	WT_vs_msrC
WT_3	WT	3	P25894	25.513596651689415	3	3	WT_vs_bisC
WT_3	WT	3	P25894	25.513596651689415	3	3	WT_vs_msrA
WT_3	WT	3	P25894	25.513596651689415	3	3	WT_vs_msrB
WT_3	WT	3	P25894	25.513596651689415	3	3	WT_vs_msrC
WT_3	WT	3	P25906	26.056918141338674	3	3	WT_vs_bisC
WT_3	WT	3	P25906	26.056918141338674	3	3	WT_vs_msrA
WT_3	WT	3	P25906	26.056918141338674	3	3	WT_vs_msrB
WT_3	WT	3	P25906	26.056918141338674	3	3	WT_vs_msrC
WT_3	WT	3	P26281	23.30655376822374	3	3	WT_vs_bisC
WT_3	WT	3	P26281	23.30655376822374	3	3	WT_vs_msrA
WT_3	WT	3	P26281	23.30655376822374	3	3	WT_vs_msrB
WT_3	WT	3	P26281	23.30655376822374	3	3	WT_vs_msrC
WT_3	WT	3	P26365	19.171177255874337	3	3	WT_vs_bisC
WT_3	WT	3	P26365	19.171177255874337	3	3	WT_vs_msrA
WT_3	WT	3	P26365	19.171177255874337	3	3	WT_vs_msrB
WT_3	WT	3	P26365	19.171177255874337	3	3	WT_vs_msrC
WT_3	WT	3	P26458	23.589084876991937	3	3	WT_vs_bisC
WT_3	WT	3	P26458	23.589084876991937	3	3	WT_vs_msrA
WT_3	WT	3	P26458	23.589084876991937	3	3	WT_vs_msrB
WT_3	WT	3	P26458	23.589084876991937	3	3	WT_vs_msrC
WT_3	WT	3	P26459	23.13124719526813	3	3	WT_vs_bisC
WT_3	WT	3	P26459	23.13124719526813	3	3	WT_vs_msrA
WT_3	WT	3	P26459	23.13124719526813	3	3	WT_vs_msrB
WT_3	WT	3	P26459	23.13124719526813	3	3	WT_vs_msrC
WT_3	WT	3	P26602	23.26106162049804	3	3	WT_vs_bisC
WT_3	WT	3	P26602	23.26106162049804	3	3	WT_vs_msrA
WT_3	WT	3	P26602	23.26106162049804	3	3	WT_vs_msrB
WT_3	WT	3	P26602	23.26106162049804	3	3	WT_vs_msrC
WT_3	WT	3	P26608	18.802840716553444	3	3	WT_vs_bisC
WT_3	WT	3	P26608	18.802840716553444	3	3	WT_vs_msrA
WT_3	WT	3	P26608	18.802840716553444	3	3	WT_vs_msrB
WT_3	WT	3	P26608	18.802840716553444	3	3	WT_vs_msrC
WT_3	WT	3	P26612	25.363292474046695	3	3	WT_vs_bisC
WT_3	WT	3	P26612	25.363292474046695	3	3	WT_vs_msrA
WT_3	WT	3	P26612	25.363292474046695	3	3	WT_vs_msrB
WT_3	WT	3	P26612	25.363292474046695	3	3	WT_vs_msrC
WT_3	WT	3	P26616	27.127762321549937	3	3	WT_vs_bisC
WT_3	WT	3	P26616	27.127762321549937	3	3	WT_vs_msrA
WT_3	WT	3	P26616	27.127762321549937	3	3	WT_vs_msrB
WT_3	WT	3	P26616	27.127762321549937	3	3	WT_vs_msrC
WT_3	WT	3	P26646	27.375220834701302	3	3	WT_vs_bisC
WT_3	WT	3	P26646	27.375220834701302	3	3	WT_vs_msrA
WT_3	WT	3	P26646	27.375220834701302	3	3	WT_vs_msrB
WT_3	WT	3	P26646	27.375220834701302	3	3	WT_vs_msrC
WT_3	WT	3	P26647	24.25749675643069	3	3	WT_vs_bisC
WT_3	WT	3	P26647	24.25749675643069	3	3	WT_vs_msrA
WT_3	WT	3	P26647	24.25749675643069	3	3	WT_vs_msrB
WT_3	WT	3	P26647	24.25749675643069	3	3	WT_vs_msrC
WT_3	WT	3	P26648	24.34341251241805	3	3	WT_vs_bisC
WT_3	WT	3	P26648	24.34341251241805	3	3	WT_vs_msrA
WT_3	WT	3	P26648	24.34341251241805	3	3	WT_vs_msrB
WT_3	WT	3	P26648	24.34341251241805	3	3	WT_vs_msrC
WT_3	WT	3	P26649	23.89360677482488	3	3	WT_vs_bisC
WT_3	WT	3	P26649	23.89360677482488	3	3	WT_vs_msrA
WT_3	WT	3	P26649	23.89360677482488	3	3	WT_vs_msrB
WT_3	WT	3	P26649	23.89360677482488	3	3	WT_vs_msrC
WT_3	WT	3	P27111	21.60006103043073	3	3	WT_vs_bisC
WT_3	WT	3	P27111	21.60006103043073	3	3	WT_vs_msrA
WT_3	WT	3	P27111	21.60006103043073	3	3	WT_vs_msrB
WT_3	WT	3	P27111	21.60006103043073	3	3	WT_vs_msrC
WT_3	WT	3	P27126	22.627416324431813	3	3	WT_vs_bisC
WT_3	WT	3	P27126	22.627416324431813	3	3	WT_vs_msrA
WT_3	WT	3	P27126	22.627416324431813	3	3	WT_vs_msrB
WT_3	WT	3	P27126	22.627416324431813	3	3	WT_vs_msrC
WT_3	WT	3	P27127	25.93002306625445	3	3	WT_vs_bisC
WT_3	WT	3	P27127	25.93002306625445	3	3	WT_vs_msrA
WT_3	WT	3	P27127	25.93002306625445	3	3	WT_vs_msrB
WT_3	WT	3	P27127	25.93002306625445	3	3	WT_vs_msrC
WT_3	WT	3	P27128	22.91043248069875	3	3	WT_vs_bisC
WT_3	WT	3	P27128	22.91043248069875	3	3	WT_vs_msrA
WT_3	WT	3	P27128	22.91043248069875	3	3	WT_vs_msrB
WT_3	WT	3	P27128	22.91043248069875	3	3	WT_vs_msrC
WT_3	WT	3	P27129	23.91045627028672	3	3	WT_vs_bisC
WT_3	WT	3	P27129	23.91045627028672	3	3	WT_vs_msrA
WT_3	WT	3	P27129	23.91045627028672	3	3	WT_vs_msrB
WT_3	WT	3	P27129	23.91045627028672	3	3	WT_vs_msrC
WT_3	WT	3	P27238	23.078592889094143	3	3	WT_vs_bisC
WT_3	WT	3	P27238	23.078592889094143	3	3	WT_vs_msrA
WT_3	WT	3	P27238	23.078592889094143	3	3	WT_vs_msrB
WT_3	WT	3	P27238	23.078592889094143	3	3	WT_vs_msrC
WT_3	WT	3	P27240	23.64931352734419	3	3	WT_vs_bisC
WT_3	WT	3	P27240	23.64931352734419	3	3	WT_vs_msrA
WT_3	WT	3	P27240	23.64931352734419	3	3	WT_vs_msrB
WT_3	WT	3	P27240	23.64931352734419	3	3	WT_vs_msrC
WT_3	WT	3	P27241	22.9571264026818	3	3	WT_vs_bisC
WT_3	WT	3	P27241	22.9571264026818	3	3	WT_vs_msrA
WT_3	WT	3	P27241	22.9571264026818	3	3	WT_vs_msrB
WT_3	WT	3	P27241	22.9571264026818	3	3	WT_vs_msrC
WT_3	WT	3	P27242	23.519983033156592	3	3	WT_vs_bisC
WT_3	WT	3	P27242	23.519983033156592	3	3	WT_vs_msrA
WT_3	WT	3	P27242	23.519983033156592	3	3	WT_vs_msrB
WT_3	WT	3	P27242	23.519983033156592	3	3	WT_vs_msrC
WT_3	WT	3	P27243	23.21524710703648	3	3	WT_vs_bisC
WT_3	WT	3	P27243	23.21524710703648	3	3	WT_vs_msrA
WT_3	WT	3	P27243	23.21524710703648	3	3	WT_vs_msrB
WT_3	WT	3	P27243	23.21524710703648	3	3	WT_vs_msrC
WT_3	WT	3	P27245	21.70238641196706	3	3	WT_vs_bisC
WT_3	WT	3	P27245	21.70238641196706	3	3	WT_vs_msrA
WT_3	WT	3	P27245	21.70238641196706	3	3	WT_vs_msrB
WT_3	WT	3	P27245	21.70238641196706	3	3	WT_vs_msrC
WT_3	WT	3	P27247	23.673583621792616	3	3	WT_vs_bisC
WT_3	WT	3	P27247	23.673583621792616	3	3	WT_vs_msrA
WT_3	WT	3	P27247	23.673583621792616	3	3	WT_vs_msrB
WT_3	WT	3	P27247	23.673583621792616	3	3	WT_vs_msrC
WT_3	WT	3	P27248	29.09123730924563	3	3	WT_vs_bisC
WT_3	WT	3	P27248	29.09123730924563	3	3	WT_vs_msrA
WT_3	WT	3	P27248	29.09123730924563	3	3	WT_vs_msrB
WT_3	WT	3	P27248	29.09123730924563	3	3	WT_vs_msrC
WT_3	WT	3	P27249	23.36163260317752	3	3	WT_vs_bisC
WT_3	WT	3	P27249	23.36163260317752	3	3	WT_vs_msrA
